1,10,16,13,11,0,11/25
5,11,10,15,15,10,83/100
16,0,5,11,6,5,3/4
7,7,4,7,2,16,18/25
7,10,3,15,9,8,79/100
5,14,14,14,4,3,2/25
1,9,4,16,6,12,77/100
15,11,1,9,13,0,43/50
12,1,3,15,1,13,6/25
0,0,16,14,9,4,4/25
5,14,9,4,2,7,1/10
11,0,4,8,2,13,1/2
7,6,4,6,11,6,1/5
0,16,2,7,13,11,1
0,15,16,8,9,10,43/50
1,16,4,6,4,5,73/100
16,5,2,6,0,13,33/50
2,9,13,7,13,5,41/100
0,7,14,15,15,5,14/25
14,16,16,13,8,5,27/100
7,10,7,8,12,4,97/100
0,2,2,16,1,4,13/25
8,7,11,2,2,7,39/50
5,2,7,0,6,8,1/50
12,7,14,12,16,13,41/100
8,0,4,8,6,0,1/50
13,0,10,2,16,15,13/25
10,6,16,14,9,3,41/50
16,16,10,3,16,7,1/50
5,9,5,15,2,7,9/10
5,7,10,6,14,0,71/100
5,15,2,8,6,9,43/50
2,13,15,12,4,3,79/100
2,6,6,10,13,14,7/100
13,7,5,7,9,15,17/20
6,9,3,16,6,10,7/100
10,15,3,8,13,13,51/100
11,9,0,11,6,10,3/100
15,9,8,15,14,1,1
5,14,4,5,3,1,99/100
1,3,8,13,9,7,31/50
0,5,8,6,14,6,73/100
1,2,0,13,14,5,13/25
15,7,2,2,10,15,27/50
7,0,5,12,11,14,9/10
13,15,16,14,8,15,47/50
7,9,4,5,13,1,19/50
1,6,10,3,16,9,27/100
6,1,1,3,2,6,93/100
15,3,5,12,10,13,31/100
5,4,1,4,4,11,16/25
5,3,16,14,7,0,1/5
5,5,10,10,14,7,41/50
5,6,5,12,13,9,39/100
0,2,4,9,15,8,3/25
2,4,5,7,13,12,29/100
7,13,15,7,13,1,1/10
10,2,11,11,13,12,23/50
11,8,2,10,16,10,49/100
9,5,5,16,14,4,7/10
4,12,16,16,0,14,1/100
0,1,15,7,13,6,1/20
6,13,10,10,13,12,19/50
3,0,4,7,11,2,29/50
16,16,15,8,2,13,11/100
5,5,12,6,4,5,19/25
12,1,16,13,12,16,33/100
11,1,7,10,10,4,18/25
8,8,15,7,15,12,91/100
13,0,3,10,1,1,7/10
7,6,6,7,13,1,4/25
3,8,4,8,16,6,59/100
13,3,9,6,2,6,29/100
15,6,7,10,4,11,9/50
15,0,6,7,0,2,1/4
1,14,5,15,13,6,41/50
7,4,9,5,16,6,77/100
2,15,0,9,9,16,3/100
12,9,14,2,0,7,19/50
16,4,10,14,12,0,7/10
1,11,7,15,4,4,33/50
0,1,6,10,5,6,39/50
16,0,11,7,4,11,63/100
16,12,15,2,14,10,21/25
2,7,11,12,10,2,19/100
13,13,11,4,11,8,9/10
13,16,15,13,10,1,47/50
6,2,7,8,15,9,79/100
1,16,15,1,16,4,3/10
12,2,12,0,8,16,1/4
12,5,9,5,0,2,61/100
16,13,0,16,6,1,27/100
0,13,4,4,1,12,97/100
9,12,12,7,10,2,4/5
9,5,13,9,13,11,22/25
10,2,11,12,2,8,11/20
15,4,6,9,7,1,3/25
2,10,11,12,12,1,11/20
3,10,7,1,1,0,49/50
12,4,9,3,9,11,53/100
4,8,5,16,1,14,37/100
11,6,12,8,4,16,0
5,4,8,3,8,14,39/50
1,12,7,5,12,7,1/20
4,1,10,16,1,3,23/25
6,15,6,3,0,13,23/100
5,5,2,10,12,4,41/50
16,8,13,10,4,1,6/25
0,12,1,5,11,11,17/20
15,11,2,10,2,15,3/5
12,11,7,16,2,1,59/100
13,7,9,2,12,3,8/25
15,6,14,7,3,3,2/5
13,13,16,2,12,8,77/100
13,14,6,6,2,1,53/100
4,12,16,0,10,10,71/100
4,6,3,4,2,10,31/50
10,4,14,4,16,2,53/100
13,0,16,16,14,7,89/100
4,10,5,2,12,9,39/50
1,6,14,2,12,3,97/100
16,0,7,2,0,16,2/5
6,7,13,10,4,2,7/50
1,9,10,12,6,8,21/25
6,14,2,10,2,6,7/25
6,1,2,4,9,6,81/100
4,4,3,2,9,15,7/100
9,16,11,3,8,9,73/100
11,9,1,3,6,7,1/10
12,7,12,10,4,2,11/50
16,4,0,15,14,7,41/50
6,1,14,6,1,3,1/20
6,13,4,0,5,1,17/25
6,4,1,2,1,6,4/25
16,8,8,12,13,15,3/10
2,4,12,15,3,2,17/20
10,14,7,4,5,0,33/100
1,7,5,4,4,7,33/50
15,6,9,9,1,12,39/100
10,11,7,2,4,12,2/25
16,16,7,3,0,3,97/100
6,8,10,13,9,13,19/100
16,8,7,3,3,16,14/25
16,2,6,8,3,16,21/25
11,0,8,13,12,13,29/50
2,14,4,3,7,0,43/50
2,6,7,13,2,1,13/50
10,4,10,14,5,1,13/20
3,8,15,8,10,7,47/50
13,4,7,10,9,9,1
11,16,15,7,7,9,14/25
8,7,1,15,10,4,21/50
12,14,7,6,8,15,27/50
2,8,16,3,10,8,11/20
8,14,4,2,7,11,43/100
1,15,8,9,0,9,43/100
2,10,10,0,5,2,19/50
3,12,11,4,11,11,1/5
0,16,9,13,12,14,89/100
15,0,12,7,16,13,7/20
14,14,16,4,2,13,11/100
15,13,12,10,6,9,47/100
6,8,1,5,10,5,37/50
13,0,12,2,9,7,41/100
14,7,11,15,13,2,14/25
2,13,10,4,6,10,83/100
0,9,11,6,11,8,3/50
11,5,11,15,8,4,9/25
13,15,12,3,8,11,17/50
10,0,15,16,4,2,81/100
11,3,7,8,2,0,41/100
3,6,14,12,1,8,39/100
13,14,4,5,5,7,73/100
9,15,0,11,8,6,9/25
2,11,6,4,13,0,3/25
8,10,1,4,16,14,49/100
4,7,6,9,16,14,1
7,2,14,7,3,2,33/50
8,1,1,10,15,6,13/100
2,15,7,4,12,3,4/5
10,11,14,12,11,4,11/100
9,9,1,4,12,6,9/25
9,10,13,12,4,7,69/100
7,14,14,15,13,8,1/4
1,2,16,8,3,11,3/50
9,10,6,11,12,10,31/50
16,15,8,11,11,0,17/50
3,11,9,3,15,3,43/50
15,8,9,4,0,8,13/50
12,13,8,11,4,4,61/100
12,11,16,3,7,11,27/50
16,9,14,7,7,7,17/25
2,11,3,6,5,16,37/100
0,14,12,12,10,16,16/25
9,4,8,5,13,14,17/25
6,6,2,3,1,14,1/100
15,4,16,0,3,11,19/25
15,15,7,4,3,0,91/100
13,2,6,12,15,14,29/100
8,4,1,3,0,5,49/50
7,10,5,11,6,9,19/25
3,5,11,12,14,10,77/100
3,11,7,10,8,15,24/25
11,14,12,13,2,14,89/100
14,5,6,10,6,2,1/5
10,5,16,12,8,13,16/25
5,13,5,1,8,5,19/100
2,16,9,11,15,4,29/50
11,3,7,3,8,16,3/4
11,8,3,10,1,10,79/100
12,6,9,15,0,13,23/100
12,15,13,9,0,3,11/20
10,6,13,12,7,11,33/50
6,5,5,8,7,11,11/50
3,6,10,14,9,12,1/25
0,1,5,15,6,12,93/100
4,6,12,4,3,8,87/100
7,2,3,0,9,6,31/50
14,10,13,6,9,5,47/100
9,16,14,4,7,8,37/100
4,10,15,6,4,10,18/25
1,7,7,1,5,3,39/100
7,5,3,15,11,7,18/25
5,6,0,13,7,13,41/50
5,1,15,4,5,4,6/25
16,15,3,16,5,5,3/5
2,13,4,13,10,14,13/25
14,9,1,1,5,10,91/100
2,12,5,0,5,8,9/25
6,9,11,0,16,13,3/50
6,12,13,5,4,15,39/50
3,6,13,14,2,6,4/5
8,11,15,8,4,8,23/50
5,16,2,3,9,3,59/100
12,6,4,16,2,9,39/100
15,8,7,13,7,10,1/5
12,5,14,13,1,16,41/100
5,3,16,15,1,11,9/100
10,1,4,6,4,1,1/100
16,6,14,7,3,3,19/100
14,11,14,9,15,11,0
12,8,3,0,12,4,21/25
12,5,2,7,13,7,7/50
3,5,5,6,9,0,9/50
15,15,15,6,2,9,49/100
10,14,14,2,11,3,22/25
8,4,3,7,3,6,9/100
7,0,0,13,2,8,29/100
6,6,6,9,5,9,13/25
14,4,14,5,11,2,81/100
16,1,4,4,14,10,83/100
8,9,7,5,1,12,43/100
8,5,15,9,3,4,29/50
13,13,11,16,16,1,9/25
0,7,10,12,5,2,1/100
14,8,15,5,12,15,9/25
2,6,13,1,8,9,43/100
14,0,4,8,15,7,93/100
16,10,6,6,15,8,11/20
7,10,2,3,13,12,7/100
15,14,9,16,13,5,91/100
0,5,12,12,2,14,71/100
4,14,16,2,8,3,29/50
8,12,12,7,13,14,19/25
10,0,7,2,3,16,37/50
5,3,2,13,14,12,9/50
3,9,1,8,11,2,22/25
14,15,6,3,14,1,31/100
4,11,4,7,11,1,1/5
5,0,2,3,11,9,13/50
7,4,14,7,8,11,49/100
8,6,0,9,1,13,23/50
16,11,9,9,2,4,3/50
7,4,12,5,11,7,17/50
13,2,16,2,12,13,4/5
2,5,2,9,7,2,7/25
11,6,8,3,5,9,97/100
11,1,13,8,9,3,9/100
16,1,4,14,8,4,24/25
1,0,0,5,5,11,9/50
4,9,2,0,15,13,24/25
2,14,1,10,14,7,0
12,16,1,1,8,3,17/50
5,5,11,8,11,12,1/4
2,2,10,2,4,1,39/50
12,8,14,15,6,11,23/50
1,16,0,6,10,0,1/100
1,10,3,10,15,6,7/50
5,15,8,6,16,0,2/25
11,15,10,11,13,11,24/25
6,5,2,14,0,9,4/25
12,11,8,16,10,10,83/100
4,6,2,7,0,7,3/50
16,13,0,7,1,4,3/4
15,14,13,15,3,11,0
10,13,10,4,5,7,29/50
14,8,12,13,13,9,81/100
0,4,14,9,16,7,7/20
6,8,7,16,4,10,37/50
14,6,13,14,8,14,2/25
11,16,5,12,11,6,24/25
0,7,4,16,1,6,23/50
8,6,1,10,9,9,93/100
1,3,13,10,7,14,13/50
2,8,11,2,1,11,41/100
0,11,5,6,10,4,23/25
8,9,16,7,10,15,0
0,13,14,3,14,6,2/5
16,1,7,1,14,2,1/20
0,1,16,0,13,1,16/25
15,14,10,11,15,12,9/20
16,16,14,5,9,8,77/100
13,16,16,6,16,1,9/50
13,1,11,1,14,9,49/50
8,8,13,9,7,15,13/25
15,5,10,16,15,11,2/25
6,7,0,11,3,15,29/50
15,0,13,1,16,7,3/5
3,10,7,6,1,2,4/5
7,0,16,14,9,3,2/5
9,9,1,7,3,8,29/50
10,4,13,4,0,2,69/100
4,13,9,10,10,0,24/25
1,14,14,4,11,12,39/100
12,13,10,6,13,13,81/100
2,1,11,0,12,14,17/100
5,1,7,13,11,9,23/100
11,1,9,7,13,5,13/20
1,5,15,3,1,11,43/100
16,7,3,15,16,1,1/50
9,2,10,16,9,3,6/25
16,12,13,10,4,0,17/25
7,9,9,6,13,1,22/25
5,13,1,8,10,9,3/4
2,5,14,16,12,8,87/100
12,7,0,10,9,1,23/50
12,11,1,2,4,14,59/100
11,9,14,12,3,6,3/20
14,1,13,4,4,0,49/50
7,5,5,0,13,8,33/100
7,10,2,10,16,0,21/50
3,11,12,5,12,15,9/25
3,9,12,9,10,12,37/100
5,11,10,16,11,1,4/5
0,6,3,15,7,15,1/50
0,5,1,2,3,3,51/100
3,9,2,8,11,3,21/50
0,11,10,4,12,16,2/5
5,7,4,15,8,10,41/100
15,8,13,5,11,12,59/100
3,5,2,15,1,13,2/5
0,7,10,5,10,12,21/25
9,3,10,9,5,2,21/25
14,16,10,13,8,8,31/50
7,5,0,12,1,0,13/20
15,13,7,11,0,13,99/100
15,6,16,2,14,4,1/4
12,9,16,0,11,14,19/50
0,15,7,6,3,6,17/50
1,3,5,14,5,2,71/100
0,12,5,16,3,4,81/100
11,7,16,4,2,10,97/100
9,1,2,3,5,10,9/25
10,3,10,10,5,8,22/25
14,1,10,4,8,12,21/50
2,9,12,7,13,14,13/25
3,0,2,12,5,9,19/100
4,10,12,10,9,4,1/20
10,6,7,16,12,5,37/100
3,0,4,16,3,12,29/50
7,10,1,13,1,8,24/25
9,7,14,9,2,0,29/100
10,9,10,9,1,0,91/100
13,4,15,5,12,13,1/5
5,14,8,15,16,12,11/20
4,1,11,16,14,3,83/100
11,9,3,0,13,11,13/100
12,9,2,12,10,8,33/100
16,5,16,10,7,16,41/50
16,6,4,3,13,16,22/25
12,4,14,10,14,6,11/100
14,11,7,11,4,2,22/25
1,16,10,4,10,8,81/100
11,8,2,5,6,3,57/100
12,10,6,16,16,3,1/5
3,8,11,7,15,7,3/20
4,4,11,4,14,3,61/100
15,5,8,14,3,2,51/100
6,2,13,5,2,16,3/4
1,0,12,0,11,11,19/50
7,13,0,13,9,14,17/50
4,13,3,4,3,5,17/20
4,12,9,1,14,0,3/100
13,7,0,10,6,10,3/5
7,11,4,9,12,6,49/50
5,14,1,11,10,7,11/100
5,8,4,1,2,10,7/50
12,6,3,2,8,14,59/100
14,9,8,5,2,10,7/25
14,10,7,16,2,4,31/50
15,2,4,4,12,6,31/50
12,15,6,16,11,6,31/100
6,9,10,12,5,12,8/25
0,4,12,9,1,12,87/100
0,10,1,4,0,0,79/100
16,13,15,7,14,11,87/100
8,9,12,8,1,9,17/25
1,11,10,7,0,3,6/25
1,13,11,12,2,15,11/25
5,16,10,1,14,7,6/25
6,6,2,0,15,10,11/100
3,12,16,8,10,1,11/50
1,11,13,4,14,7,43/50
2,1,1,4,4,5,3/20
11,6,3,14,6,8,1/4
16,7,6,9,3,7,31/100
2,8,7,6,10,6,2/5
0,3,6,11,16,12,1/5
12,11,1,6,3,5,7/100
1,14,10,2,2,1,9/100
7,0,12,1,1,16,67/100
12,13,3,0,16,2,29/100
11,3,10,14,4,16,21/100
16,14,5,4,0,13,17/100
0,11,14,6,4,5,69/100
14,10,10,7,15,13,22/25
0,11,15,15,4,0,81/100
7,10,10,12,0,9,9/25
12,14,12,4,2,12,1/50
16,8,6,2,11,2,31/50
5,13,7,6,8,13,1/20
11,14,2,5,15,10,47/50
2,3,2,16,3,1,12/25
2,6,9,16,11,16,18/25
7,6,6,15,4,16,39/100
8,14,4,12,10,1,67/100
8,7,2,13,0,16,1/10
15,15,13,11,4,1,3/4
9,1,13,1,1,5,31/100
5,5,8,8,3,1,3/10
13,2,9,10,8,0,29/50
13,11,15,13,9,13,93/100
9,4,12,1,8,8,9/10
6,5,4,4,2,15,7/50
15,16,5,6,14,11,19/100
12,8,14,5,4,5,71/100
1,13,7,4,11,9,13/25
2,4,7,13,3,13,3/20
8,13,1,8,15,1,3/50
2,16,4,1,9,9,17/100
15,14,12,1,1,7,17/50
5,13,2,0,15,2,33/100
12,12,13,10,3,5,29/50
2,5,13,14,0,2,3/20
11,12,15,12,1,1,69/100
14,13,14,7,14,14,19/50
4,6,9,15,10,5,71/100
1,12,8,9,11,8,93/100
13,7,15,4,16,1,16/25
2,1,13,2,7,15,8/25
16,13,10,16,13,8,9/50
5,12,6,9,12,16,11/100
15,3,14,6,16,10,17/25
12,7,7,14,2,7,12/25
14,6,11,2,1,12,23/100
9,7,7,1,8,4,4/25
15,1,16,16,11,11,37/50
14,9,14,16,4,10,3/20
7,7,2,11,6,13,93/100
1,0,16,2,1,10,47/100
1,9,7,8,9,9,9/10
16,4,2,11,12,15,16/25
2,8,14,6,11,12,19/50
14,9,11,11,9,10,61/100
4,16,11,7,10,11,7/100
7,1,14,7,8,4,61/100
3,1,4,4,4,7,11/20
15,9,16,2,14,13,81/100
13,13,11,8,12,4,33/50
9,11,9,0,0,8,21/25
5,0,16,11,1,0,87/100
1,4,3,1,6,13,16/25
13,12,6,6,7,11,24/25
10,12,2,8,11,5,3/50
7,1,7,1,12,12,19/20
2,7,3,15,10,11,21/100
5,7,12,5,2,9,51/100
7,13,4,12,12,16,19/25
7,14,11,13,2,2,67/100
9,12,15,14,4,5,57/100
12,16,15,12,14,8,47/50
5,4,1,13,3,13,37/50
13,6,4,2,6,9,91/100
15,1,14,14,8,9,77/100
1,11,0,0,13,13,1/100
6,3,13,5,14,10,41/50
0,10,13,1,13,11,27/50
11,6,13,7,16,4,1
5,7,0,0,7,15,1/4
15,1,7,0,9,5,97/100
3,16,12,1,10,9,89/100
6,13,15,7,5,10,19/25
13,4,1,10,9,0,47/100
10,13,7,5,5,8,33/50
0,10,0,7,11,4,21/25
12,2,4,13,2,4,53/100
0,11,7,6,3,6,3/4
14,14,9,1,3,10,9/10
16,1,1,1,7,6,3/100
0,5,14,5,9,3,23/50
7,11,12,0,15,11,1/50
12,5,6,2,7,9,81/100
12,4,8,11,0,1,29/100
16,12,13,12,5,7,13/50
1,0,13,1,8,16,53/100
15,7,4,0,11,11,4/5
6,10,10,6,11,6,17/20
11,3,12,5,2,15,14/25
10,1,14,13,0,9,39/50
12,2,8,0,14,3,19/25
9,7,13,13,14,5,83/100
8,5,12,12,14,8,59/100
0,11,13,4,7,9,11/50
1,8,1,9,5,14,1/25
16,11,15,9,0,15,2/5
8,1,3,15,11,4,47/100
7,2,4,4,7,2,11/100
7,16,9,0,10,13,13/20
2,11,0,4,1,4,11/100
7,9,0,15,0,1,9/25
14,1,10,13,12,6,1
9,14,13,13,4,8,7/100
6,10,2,11,1,13,99/100
15,7,14,2,11,3,4/25
12,14,5,7,12,14,14/25
12,3,5,12,0,13,1/25
4,16,11,4,9,11,49/50
5,6,13,15,12,3,8/25
8,14,8,10,7,14,0
0,2,11,13,8,8,21/100
7,6,12,3,2,15,67/100
6,6,4,13,6,9,11/25
14,6,4,15,14,7,9/50
16,1,4,9,5,9,11/100
9,15,11,12,2,3,16/25
0,12,9,4,5,13,49/100
13,2,16,9,15,1,49/50
1,13,10,16,9,3,23/25
12,12,7,11,1,0,57/100
11,15,7,0,3,9,13/100
15,2,6,1,0,13,59/100
16,7,6,4,13,6,3/10
16,12,14,5,8,0,49/50
14,8,6,11,3,8,37/100
8,10,1,10,6,14,17/25
9,13,4,0,7,3,9/50
11,13,14,10,14,5,63/100
3,2,7,5,11,11,53/100
11,15,4,14,9,16,7/100
7,9,5,5,9,1,27/50
10,13,16,5,14,8,7/10
13,3,3,14,2,12,9/10
0,14,6,6,2,0,17/100
7,15,3,9,11,5,39/100
8,3,11,14,15,7,18/25
6,11,5,12,16,8,1
15,14,0,10,7,5,3/10
7,1,10,3,10,16,49/50
13,14,15,5,14,16,39/100
14,15,9,10,5,13,9/20
13,3,6,2,12,3,43/100
5,8,2,14,1,7,1/2
1,16,4,1,1,6,17/100
0,2,10,15,8,12,6/25
16,11,9,9,10,2,1/50
8,16,8,0,13,13,4/5
4,15,13,10,10,7,81/100
13,12,13,13,15,8,4/5
11,10,15,10,3,13,3/50
12,8,4,15,13,16,21/25
6,2,11,3,16,10,39/100
15,4,4,4,8,16,7/100
15,9,8,6,11,1,2/25
2,3,5,4,15,4,3/5
9,14,1,13,6,10,7/100
3,16,0,6,15,16,13/50
9,5,4,16,6,0,1/20
9,14,5,5,4,15,9/20
4,10,6,8,4,15,2/25
3,0,16,16,5,0,19/20
15,2,1,1,14,13,77/100
13,1,2,15,13,13,97/100
11,10,2,10,9,14,93/100
1,5,1,10,16,8,93/100
10,9,10,12,9,5,12/25
11,13,4,8,15,6,11/100
2,2,9,6,13,13,81/100
12,12,14,13,0,8,41/50
5,11,7,2,3,8,6/25
3,14,1,10,13,0,27/50
14,9,15,4,11,13,59/100
13,4,1,9,0,9,77/100
14,2,11,9,4,5,19/20
1,3,15,3,7,3,11/100
14,6,11,3,16,13,41/50
5,5,10,13,3,6,7/50
16,6,16,12,2,9,53/100
2,5,3,3,16,5,9/10
5,0,3,7,2,10,9/50
9,13,6,2,8,6,57/100
9,1,12,12,11,15,1/100
16,10,8,12,3,9,51/100
6,0,10,3,0,11,9/50
14,13,1,12,8,9,3/100
7,7,7,10,4,2,17/50
7,4,1,12,16,12,3/20
8,11,2,15,10,3,4/5
3,13,14,0,9,15,89/100
2,4,7,6,15,14,79/100
3,2,14,16,0,15,97/100
2,9,1,11,4,7,49/50
11,13,5,16,4,13,9/100
12,12,4,2,4,15,17/50
10,10,3,15,16,15,89/100
8,9,8,10,1,8,47/100
9,4,7,8,13,8,13/20
11,7,11,8,13,3,9/10
10,7,14,6,13,9,39/100
16,16,15,13,2,1,0
10,16,9,6,11,12,1/2
15,1,14,4,5,4,22/25
15,14,1,4,6,3,33/100
15,1,16,16,8,8,11/100
4,1,3,13,14,2,33/50
14,1,7,10,12,13,27/100
13,11,1,14,14,11,37/100
0,10,11,8,11,7,11/100
2,7,11,14,9,1,1/25
5,4,8,3,7,6,7/25
10,12,11,15,9,16,0
8,15,8,3,9,0,19/100
11,5,7,15,6,6,37/100
16,4,0,2,10,5,4/5
8,2,15,6,10,5,4/25
2,14,0,2,4,3,39/100
14,7,12,12,10,4,99/100
2,13,11,11,12,16,3/25
10,14,2,5,2,2,91/100
8,6,5,7,4,4,39/100
2,7,7,3,15,9,39/100
14,12,6,7,14,5,19/100
12,15,4,6,5,6,3/25
8,1,4,2,8,1,4/25
9,13,11,6,2,8,7/20
9,1,12,6,10,1,29/100
3,15,9,4,9,2,39/100
1,8,6,12,7,7,37/100
13,1,8,16,1,16,1/20
4,3,2,8,1,16,27/50
3,13,0,1,12,8,9/10
11,8,14,13,1,4,69/100
15,6,9,8,16,8,39/100
3,4,11,16,12,1,97/100
13,2,11,3,13,9,21/100
1,2,10,6,7,6,51/100
8,1,13,13,14,15,4/25
14,8,10,12,13,16,3/5
12,12,1,13,5,11,17/100
6,9,5,0,6,15,12/25
6,8,9,12,5,4,1/100
1,14,15,12,16,6,23/25
11,8,14,15,9,1,11/25
15,9,11,6,5,7,19/25
15,12,4,6,5,2,1
9,6,7,6,7,13,13/100
13,5,3,13,9,5,13/50
11,7,10,15,4,8,79/100
16,8,11,0,16,2,39/100
3,13,14,1,11,10,49/100
6,12,14,0,15,12,2/25
8,13,15,14,11,12,91/100
3,5,9,5,13,5,16/25
0,10,13,0,12,7,21/50
1,1,7,10,5,10,6/25
3,5,4,8,6,1,3/25
11,7,16,9,6,7,3/4
16,14,9,1,9,12,13/25
15,15,10,12,3,15,3/4
13,3,16,5,8,13,47/50
12,10,12,12,13,1,21/25
10,15,12,4,14,5,31/50
13,1,0,5,11,10,21/50
11,15,10,2,14,8,18/25
13,4,11,1,5,8,3/20
8,1,10,1,7,9,4/25
12,12,3,14,14,10,3/25
9,8,11,10,0,16,27/100
2,12,6,10,3,16,11/100
2,4,8,13,3,6,99/100
0,4,5,5,3,11,1/100
3,7,11,14,12,7,17/25
3,13,9,6,12,9,33/100
15,2,2,6,15,14,23/100
9,1,6,6,3,0,39/100
15,13,9,10,3,8,11/20
4,7,10,3,0,10,41/100
2,11,9,6,9,2,4/25
7,0,5,7,10,15,67/100
5,0,7,4,8,2,97/100
15,4,6,15,5,13,69/100
12,1,10,9,14,7,83/100
3,15,1,16,12,16,11/20
8,4,9,12,3,8,17/100
4,15,10,8,8,11,23/100
0,8,2,16,15,3,3/20
12,6,10,0,5,14,1/10
8,10,13,12,15,1,27/50
13,1,12,4,1,1,1/4
12,0,14,3,0,12,1/100
7,4,9,15,13,12,49/100
10,9,15,3,2,15,51/100
14,9,16,4,10,3,93/100
2,1,12,10,13,8,1/4
15,9,1,5,8,0,31/50
4,10,4,12,12,2,11/50
15,14,15,15,5,10,21/25
3,2,7,14,10,4,4/5
12,11,1,9,13,1,1/100
7,7,8,10,16,5,33/100
0,0,15,4,2,9,33/100
10,14,8,10,0,16,71/100
4,4,0,16,9,3,17/25
5,10,9,11,14,4,19/25
12,13,15,2,2,2,4/5
8,2,5,8,10,10,3/4
3,5,7,11,2,6,7/10
15,16,3,13,1,0,31/50
14,2,8,9,8,16,51/100
14,12,5,15,13,13,3/50
2,3,12,14,8,11,61/100
3,2,2,11,9,14,89/100
6,6,5,7,13,16,11/25
0,2,1,4,15,14,12/25
0,5,9,7,6,6,37/50
5,5,16,0,3,5,19/100
6,12,13,10,8,16,3/4
12,14,11,14,6,15,1/2
14,11,4,2,9,16,83/100
9,9,15,8,16,10,9/25
1,8,0,6,12,3,7/25
0,15,4,6,15,13,93/100
4,5,11,4,2,15,21/25
8,14,2,7,16,12,1/50
11,4,16,1,7,2,1/10
10,14,14,7,10,4,93/100
9,10,5,12,15,7,4/5
13,16,8,3,13,4,1/2
0,14,1,15,3,0,19/25
2,13,10,9,15,11,19/50
10,12,14,12,6,0,11/50
13,13,2,3,4,9,49/50
11,4,2,5,13,13,47/50
14,13,8,10,2,10,7/25
7,7,5,11,4,16,77/100
11,9,9,9,4,2,81/100
3,14,2,6,14,16,8/25
13,8,10,3,2,16,7/20
4,6,16,15,12,10,47/100
1,3,11,6,4,2,81/100
3,15,7,2,2,5,71/100
3,9,12,11,9,5,2/5
13,3,7,12,8,8,97/100
12,11,9,12,8,8,1/20
13,2,6,13,11,1,9/10
16,8,0,16,10,5,19/20
16,0,12,9,4,3,1/20
16,6,15,6,9,5,89/100
10,14,2,3,0,5,23/50
5,14,8,8,7,11,1
15,7,16,8,15,4,49/100
12,14,5,4,9,16,7/25
4,6,13,6,9,13,87/100
4,3,11,9,1,6,17/50
4,9,15,6,10,7,27/100
1,4,5,16,16,3,41/100
6,12,12,16,6,0,4/5
4,10,3,2,3,11,41/100
8,1,10,3,6,11,13/25
12,7,12,9,2,10,37/50
7,15,14,16,14,3,1/100
9,5,5,10,4,4,37/50
7,11,12,16,13,15,2/5
11,13,2,8,16,15,27/50
13,6,10,5,11,9,7/25
0,15,1,0,11,7,57/100
15,9,16,2,1,0,6/25
5,12,1,13,2,0,18/25
5,3,9,15,7,11,11/100
11,0,9,1,14,5,13/100
0,1,16,6,6,1,1/25
6,3,3,2,3,6,53/100
13,15,3,2,8,3,19/20
11,16,6,3,15,0,1/20
15,9,2,13,4,0,11/50
13,12,12,6,13,1,7/100
1,13,11,7,5,2,11/25
4,10,7,16,4,3,1/2
16,15,9,1,12,13,47/50
11,6,1,3,1,1,33/50
3,15,15,9,1,5,7/10
4,10,12,11,14,15,81/100
3,16,2,9,9,1,7/10
1,13,7,7,8,2,21/100
13,9,15,16,5,4,9/50
1,7,14,5,12,11,91/100
8,14,6,4,2,6,3/5
14,8,3,4,2,14,21/25
11,16,7,12,16,11,13/50
13,10,5,14,0,11,4/5
5,16,16,7,16,14,13/50
4,14,9,5,1,14,59/100
15,13,2,8,8,13,9/20
3,2,4,10,6,14,91/100
14,11,3,9,7,11,9/100
2,14,7,0,14,7,6/25
0,0,6,1,5,1,1/100
7,16,3,5,2,2,4/5
5,3,4,9,0,13,17/25
14,16,8,16,1,1,7/25
14,14,9,3,7,2,4/25
16,5,14,3,14,1,1/50
11,8,1,16,7,6,57/100
16,1,14,2,13,3,1/10
16,12,11,3,3,8,8/25
13,16,11,5,3,14,37/50
13,14,5,14,2,9,21/25
2,16,9,0,13,2,19/50
6,12,15,2,0,0,6/25
14,2,5,16,16,9,13/100
5,3,15,2,10,16,13/100
16,10,5,9,15,5,29/100
12,12,0,5,16,5,73/100
11,10,5,7,16,14,89/100
11,6,4,10,9,10,9/100
9,10,0,5,7,15,4/5
15,8,0,10,4,13,21/100
5,8,6,5,5,6,73/100
2,10,15,16,5,15,9/20
7,3,4,2,5,12,16/25
16,14,3,5,4,2,73/100
11,14,11,2,13,2,17/25
6,13,7,8,14,15,29/50
1,14,5,2,3,10,1
6,7,0,10,8,2,37/100
12,14,4,4,13,7,39/50
6,15,15,11,6,16,93/100
8,8,14,14,13,11,9/100
2,14,10,15,4,13,17/25
6,3,8,3,0,4,89/100
14,4,15,12,15,9,9/50
5,11,7,15,12,1,89/100
14,10,2,8,0,1,43/50
9,7,8,15,7,7,19/100
16,13,15,13,5,13,11/100
10,11,0,10,2,7,7/50
0,2,11,2,15,3,17/50
8,11,10,0,2,6,3/25
8,1,15,1,11,6,29/100
16,1,12,8,0,2,4/25
16,10,9,13,6,1,73/100
3,9,2,12,15,14,43/100
12,10,10,9,16,6,4/25
7,5,14,7,8,16,53/100
2,8,9,5,3,15,47/50
7,0,4,3,7,10,8/25
15,2,0,3,1,16,81/100
12,11,16,6,6,3,49/50
